nct_id,version_date,document_type,document_date,upload_date,no_sap
NCT03192020,26/04/2018,Informed Consent Form,"March 29, 2017",04/26/2018 16:29,
NCT03196635,03/08/2018,Study Protocol and Statistical Analysis Plan,"May 22, 2017",09/18/2017 12:57,
NCT03216200,21/09/2019,Study Protocol,"June 1, 2017",09/21/2019 23:16,No Statistical Analysis Plan (SAP) exists for this study.
NCT03218592,05/11/2019,Study Protocol and Statistical Analysis Plan,"August 24, 2017",09/13/2019 10:27,
NCT03227861,19/12/2019,Study Protocol,"November 16, 2017",12/19/2019 04:28,
NCT03227861,19/12/2019,Statistical Analysis Plan,"September 18, 2019",12/19/2019 04:28,
NCT03233308,20/05/2019,Study Protocol,"August 16, 2017",04/18/2019 10:41,
NCT03233308,20/05/2019,Statistical Analysis Plan,"February 5, 2018",04/18/2019 10:42,
NCT03251495,08/02/2018,Study Protocol and Statistical Analysis Plan,"June 13, 2017",07/07/2017 14:54,
NCT03260868,19/12/2019,Study Protocol,"March 13, 2017",11/21/2019 12:41,
NCT03260868,19/12/2019,Statistical Analysis Plan,"July 8, 2019",11/21/2019 12:42,
NCT03264248,20/05/2019,Study Protocol and Statistical Analysis Plan,"June 5, 2018",03/28/2019 11:37,
NCT03264248,20/05/2019,Informed Consent Form,"June 5, 2018",03/28/2019 11:38,
NCT03302559,03/06/2019,Study Protocol and Statistical Analysis Plan,"November 15, 2017",04/30/2019 18:07,
NCT03316131,27/06/2019,Statistical Analysis Plan,"July 16, 2018",06/27/2019 11:03,
NCT03316131,27/06/2019,Study Protocol,"May 10, 2018",06/27/2019 11:03,
NCT03327051,18/12/2019,Study Protocol,"August 28, 2018",12/11/2019 19:08,
NCT03327051,18/12/2019,Statistical Analysis Plan,"September 13, 2019",12/13/2019 19:19,
NCT03331965,10/04/2018,Study Protocol and Statistical Analysis Plan,"October 27, 2017",11/01/2017 09:05,
NCT03331965,10/04/2018,Informed Consent Form,"September 23, 2017",11/01/2017 09:05,
NCT03333317,18/11/2019,Study Protocol,"August 21, 2017",10/14/2019 06:29,
NCT03333317,18/11/2019,Statistical Analysis Plan,"December 11, 2017",10/14/2019 06:29,
NCT03341520,12/11/2017,Study Protocol and Statistical Analysis Plan,"October 6, 2017",11/06/2017 03:25,
NCT03344510,09/03/2019,Study Protocol and Statistical Analysis Plan,"November 30, 2017",12/10/2018 19:21,
NCT03349060,20/11/2019,Statistical Analysis Plan,"June 26, 2019",11/15/2019 13:39,
NCT03349060,20/11/2019,Study Protocol,"June 5, 2018",11/20/2019 13:27,
NCT03354663,01/08/2019,Study Protocol,"March 6, 2018",07/29/2019 16:52,
NCT03354663,01/08/2019,Statistical Analysis Plan,"March 6, 2018",07/29/2019 16:53,
NCT03356184,12/04/2019,Study Protocol and Statistical Analysis Plan,"July 7, 2017",04/01/2019 17:01,
NCT03382834,02/12/2019,Statistical Analysis Plan,"September 10, 2019",11/19/2019 14:58,
NCT03382834,02/12/2019,Study Protocol,"December 8, 2017",12/02/2019 12:46,
NCT03395301,03/01/2018,Study Protocol,"December 1, 2015",12/24/2017 05:34,
NCT03395301,03/01/2018,Statistical Analysis Plan,"December 1, 2015",12/24/2017 05:35,
NCT03402893,30/01/2019,Informed Consent Form,"June 12, 2017",01/25/2019 14:17,
NCT03402893,30/01/2019,Study Protocol and Statistical Analysis Plan,"January 31, 2017",01/30/2019 14:08,
NCT03404843,21/05/2018,Study Protocol,"May 19, 2018",05/19/2018 19:39,
NCT03404843,21/05/2018,Statistical Analysis Plan,"May 19, 2018",05/19/2018 19:40,
NCT03408080,22/01/2018,Study Protocol,"September 1, 2017",12/21/2017 12:23,
NCT03408873,16/01/2018,Study Protocol and Statistical Analysis Plan,"December 18, 2017",01/16/2018 10:14,
NCT03418662,18/09/2019,Study Protocol and Statistical Analysis Plan,"January 22, 2018",07/18/2019 14:26,
NCT03435172,06/02/2019,Study Protocol,"May 14, 2018",02/06/2019 16:17,
NCT03440619,02/04/2019,Study Protocol and Statistical Analysis Plan,"January 5, 2018",02/25/2019 17:44,
NCT03472378,22/03/2018,Study Protocol and Statistical Analysis Plan,"February 27, 2018",03/20/2018 09:01,
NCT03482713,25/06/2019,Study Protocol and Statistical Analysis Plan,"December 21, 2017",06/25/2019 14:23,
NCT03501966,10/10/2018,Informed Consent Form,"October 1, 2018",10/05/2018 15:37,
NCT03526055,31/01/2019,Study Protocol,"January 26, 2018",11/07/2018 13:30,No Statistical Analysis Plan (SAP) exists for this study.
NCT03529461,08/05/2019,"Study Protocol, Statistical Analysis Plan, and Informed Consent Form","April 23, 2019",05/08/2019 16:30,
NCT03549429,20/08/2019,Study Protocol and Statistical Analysis Plan,"August 20, 2019",08/20/2019 10:47,
NCT03560128,20/09/2019,Study Protocol and Statistical Analysis Plan,"December 3, 2018",09/18/2019 15:43,
NCT03602014,05/08/2019,Study Protocol,"February 6, 2019",02/27/2019 12:11,
NCT03762668,19/12/2019,Statistical Analysis Plan,"November 30, 2018",12/17/2019 17:27,
NCT03762668,19/12/2019,Study Protocol,"November 7, 2018",12/17/2019 17:37,
NCT03809286,15/01/2019,Study Protocol,"December 12, 2018",01/08/2019 14:47,
NCT03811093,13/05/2019,Statistical Analysis Plan,"May 7, 2019",05/09/2019 14:36,
NCT03811093,13/05/2019,Study Protocol,"December 3, 2018",05/09/2019 14:45,
NCT03844061,15/02/2019,Study Protocol and Statistical Analysis Plan,"January 10, 2019",02/07/2019 08:48,
NCT03844061,15/02/2019,Informed Consent Form,"January 14, 2019",02/07/2019 08:52,
NCT03871101,11/03/2019,Study Protocol and Statistical Analysis Plan,"November 24, 2017",03/09/2019 18:52,
NCT03902496,03/04/2019,Study Protocol and Statistical Analysis Plan,"February 28, 2019",04/02/2019 16:21,
NCT03902496,03/04/2019,Informed Consent Form,"March 14, 2019",04/02/2019 16:21,
NCT03950817,13/05/2019,Study Protocol and Statistical Analysis Plan,"April 17, 2019",05/13/2019 12:37,
NCT03972826,31/05/2019,Study Protocol and Statistical Analysis Plan,"October 20, 2015",05/29/2019 17:22,
NCT03972826,31/05/2019,Informed Consent Form,"January 4, 2019",05/29/2019 17:26,
NCT04066348,20/08/2019,Study Protocol,"April 17, 2019",07/26/2019 15:54,
NCT00074490,28/12/2018,Study Protocol and Statistical Analysis Plan,"November 6, 2017",03/16/2018 13:19,
NCT00217594,23/08/2018,Study Protocol and Statistical Analysis Plan,"April 26, 2018",08/16/2018 10:35,
NCT00590824,03/10/2019,Study Protocol and Statistical Analysis Plan,"January 21, 2010",03/22/2019 13:03,
NCT00645710,06/03/2019,Study Protocol and Statistical Analysis Plan,"July 1, 2014",12/21/2018 13:32,
NCT00686374,20/03/2018,Study Protocol,"May 26, 2015",02/28/2018 11:19,
NCT00686374,20/03/2018,Statistical Analysis Plan,"April 11, 2017",02/28/2018 11:20,
NCT00695409,08/06/2018,Study Protocol and Statistical Analysis Plan,"December 15, 2014",04/04/2018 12:24,
NCT00703664,11/07/2018,Study Protocol and Statistical Analysis Plan,"April 10, 2014",04/25/2018 11:36,
NCT00761267,14/08/2018,Study Protocol,"September 16, 2016",08/13/2018 12:48,
NCT00761267,14/08/2018,Statistical Analysis Plan,"October 5, 2016",08/13/2018 12:48,
NCT00790842,22/09/2018,Study Protocol,"March 28, 2011",07/29/2018 22:25,
NCT00790842,22/09/2018,Statistical Analysis Plan,"January 26, 2017",07/29/2018 22:26,
NCT00826241,20/03/2019,Study Protocol and Statistical Analysis Plan,"July 21, 2017",10/19/2018 13:44,
NCT00826241,20/03/2019,Informed Consent Form,"July 21, 2017",11/19/2018 09:37,
NCT00840177,07/01/2020,"Study Protocol, Statistical Analysis Plan, and Informed Consent Form","September 12, 2016",08/20/2019 14:04,
NCT00890162,12/06/2019,Study Protocol and Statistical Analysis Plan,"March 17, 2017",04/30/2019 10:48,
NCT01064648,16/01/2019,Study Protocol and Statistical Analysis Plan,"January 5, 2017",01/16/2019 12:36,
NCT01103778,21/09/2018,Study Protocol and Statistical Analysis Plan,"November 28, 2011",09/21/2018 11:45,
NCT01162551,12/07/2019,Study Protocol and Statistical Analysis Plan,"February 25, 2011",03/21/2019 18:22,
NCT01178216,06/09/2018,Study Protocol and Statistical Analysis Plan,"February 5, 2015",07/27/2018 16:23,
NCT01240304,21/11/2019,Study Protocol and Statistical Analysis Plan,"February 4, 2015",11/21/2019 16:25,
NCT01263704,18/04/2018,Study Protocol and Statistical Analysis Plan,"May 7, 2014",03/19/2018 06:09,
NCT01267955,21/10/2019,Study Protocol and Statistical Analysis Plan,"May 17, 2017",04/10/2019 13:36,
NCT01316770,01/11/2018,Study Protocol,"October 1, 2015",04/10/2018 11:10,
NCT01316770,01/11/2018,Statistical Analysis Plan,"March 9, 2018",04/10/2018 16:15,
NCT01352637,13/06/2019,Study Protocol and Statistical Analysis Plan,"September 27, 2010",06/13/2019 05:11,
NCT01388777,19/06/2018,Study Protocol and Statistical Analysis Plan,"January 12, 2012",05/17/2018 12:57,
NCT01393405,19/03/2018,Study Protocol,"July 1, 2014",01/08/2018 13:54,
NCT01393405,19/03/2018,Statistical Analysis Plan,"May 30, 2015",01/08/2018 14:22,
NCT01478581,19/03/2019,Study Protocol,"April 18, 2016",03/19/2019 11:25,
NCT01478581,19/03/2019,Statistical Analysis Plan,"June 17, 2016",03/19/2019 11:26,
NCT01527045,20/11/2019,Study Protocol and Statistical Analysis Plan,"February 6, 2018",11/15/2019 16:59,
NCT01561495,19/11/2019,Study Protocol and Statistical Analysis Plan,"March 4, 2013",10/11/2019 11:51,
NCT01561495,19/11/2019,Informed Consent Form,"October 23, 2013",10/11/2019 11:54,
NCT01584609,11/09/2018,Study Protocol,"June 27, 2012",04/20/2018 12:23,
NCT01584609,11/09/2018,Statistical Analysis Plan,"February 5, 2013",05/16/2018 16:35,
NCT01601847,08/05/2018,Study Protocol and Statistical Analysis Plan,"March 19, 2014",05/07/2018 09:39,
NCT01624142,25/01/2019,Study Protocol,"December 2, 2015",12/14/2018 12:04,
NCT01624142,25/01/2019,Statistical Analysis Plan,"May 26, 2018",12/14/2018 12:04,
NCT01663402,15/03/2019,Study Protocol,"February 25, 2016",01/21/2019 16:25,
NCT01663402,15/03/2019,Statistical Analysis Plan,"October 11, 2017",01/21/2019 16:26,
NCT01676311,15/09/2019,Study Protocol and Statistical Analysis Plan,"April 11, 2019",07/22/2019 13:57,
NCT01681433,20/09/2018,Study Protocol and Statistical Analysis Plan,"July 21, 2014",09/20/2018 11:56,
NCT01753193,11/07/2019,Study Protocol,"February 12, 2015",07/11/2019 09:39,
NCT01753193,11/07/2019,Statistical Analysis Plan,"October 26, 2017",07/11/2019 09:44,
NCT01767155,05/07/2018,Statistical Analysis Plan,"March 10, 2017",01/12/2018 07:45,
NCT01767155,05/07/2018,Study Protocol,"September 12, 2014",01/15/2018 05:57,
NCT01797575,29/03/2018,Study Protocol and Statistical Analysis Plan,"May 12, 2016",01/30/2018 14:54,
NCT01832753,12/06/2019,Study Protocol and Statistical Analysis Plan,"September 23, 2015",10/08/2018 11:54,
NCT01839916,17/07/2019,Study Protocol and Statistical Analysis Plan,"June 12, 2019",07/11/2019 15:28,
NCT01858532,29/03/2019,Study Protocol,"May 19, 2017",03/29/2019 16:06,
NCT01858532,29/03/2019,Statistical Analysis Plan,"March 20, 2018",03/29/2019 16:06,
NCT01862029,28/08/2018,Study Protocol and Statistical Analysis Plan,"May 15, 2018",07/25/2018 16:32,
NCT01869764,07/10/2019,Study Protocol and Statistical Analysis Plan,"March 24, 2015",08/23/2019 11:16,
NCT01869764,07/10/2019,Informed Consent Form,"February 28, 2018",08/23/2019 11:27,
NCT01874197,22/04/2019,Study Protocol,"July 8, 2016",04/22/2019 14:19,
NCT01928862,23/03/2018,Study Protocol,"July 28, 2014",02/13/2018 04:30,
NCT01928862,23/03/2018,Statistical Analysis Plan,"February 16, 2017",02/13/2018 04:30,
NCT01932697,28/08/2019,Study Protocol and Statistical Analysis Plan,"November 8, 2017",08/27/2019 14:41,
NCT01946165,19/11/2019,Study Protocol and Statistical Analysis Plan,"August 11, 2015",02/13/2019 14:15,
NCT01962103,05/12/2018,Study Protocol,"July 13, 2016",12/05/2018 16:32,
NCT01962103,05/12/2018,Statistical Analysis Plan,"January 12, 2018",12/05/2018 16:34,
NCT01967173,15/10/2018,Study Protocol and Statistical Analysis Plan,"July 21, 2017",08/31/2018 09:48,
NCT01980706,17/12/2018,Study Protocol and Statistical Analysis Plan,"March 29, 2018",10/03/2018 13:41,
NCT01981759,08/06/2018,Study Protocol and Statistical Analysis Plan,"January 25, 2017",06/06/2018 09:33,
NCT01990768,26/07/2018,"Study Protocol, Statistical Analysis Plan, and Informed Consent Form: Protocol in force at beginning of enrollment","April 3, 2015",07/26/2018 13:20,
NCT01990768,26/07/2018,"Study Protocol, Statistical Analysis Plan, and Informed Consent Form: Protocol after Amendment 2","July 29, 2015",07/26/2018 13:23,
NCT01990768,26/07/2018,"Study Protocol, Statistical Analysis Plan, and Informed Consent Form: Protocol after Amendment 2.1","August 2, 2016",07/26/2018 13:24,
NCT02018562,27/03/2018,Study Protocol and Statistical Analysis Plan,"December 19, 2013",02/22/2018 17:45,
NCT02022826,01/11/2017,Study Protocol,"March 15, 2015",08/06/2017 06:32,
NCT02022826,01/11/2017,Statistical Analysis Plan,"January 5, 2017",08/06/2017 06:34,
NCT02039505,25/02/2019,Study Protocol,"November 11, 2013",02/25/2019 02:52,
NCT02039505,25/02/2019,Statistical Analysis Plan,"February 24, 2017",02/25/2019 02:52,
NCT02042950,09/04/2019,Study Protocol and Statistical Analysis Plan,"January 21, 2016",04/04/2019 16:32,
NCT02044796,06/06/2019,"Study Protocol, Statistical Analysis Plan, and Informed Consent Form","April 17, 2017",03/04/2019 15:45,
NCT02058940,11/07/2018,Study Protocol and Statistical Analysis Plan,"August 18, 2015",06/01/2018 12:06,
NCT02079909,12/07/2018,Study Protocol and Statistical Analysis Plan,"July 12, 2018",07/12/2018 02:58,
NCT02080819,16/03/2018,Study Protocol,"October 1, 2013",03/16/2018 12:55,
NCT02080819,16/03/2018,Statistical Analysis Plan,"October 1, 2013",03/16/2018 12:55,
NCT02106351,06/12/2019,Study Protocol,"July 24, 2017",10/24/2019 03:53,
NCT02106351,06/12/2019,Statistical Analysis Plan,"October 19, 2018",10/24/2019 03:53,
NCT02118714,03/05/2019,Study Protocol,"April 8, 2016",03/29/2019 16:33,
NCT02118714,03/05/2019,Statistical Analysis Plan,"June 8, 2018",03/29/2019 16:36,
NCT02119442,10/04/2019,Statistical Analysis Plan,"October 21, 2018",04/10/2019 18:15,
NCT02119442,10/04/2019,Study Protocol,"August 15, 2013",04/10/2019 19:44,
NCT02141490,06/08/2019,Study Protocol and Statistical Analysis Plan,"December 20, 2016",05/17/2019 11:32,
NCT02141490,06/08/2019,Informed Consent Form,"January 18, 2017",05/17/2019 11:32,
NCT02152631,16/11/2018,Statistical Analysis Plan,"October 2, 2017",08/23/2018 12:02,
NCT02152631,16/11/2018,Study Protocol: Protocol,"May 13, 2014",08/23/2018 12:04,
NCT02152631,16/11/2018,Study Protocol: Protocol (e),"December 20, 2016",08/23/2018 12:05,
NCT02158520,13/12/2019,Study Protocol and Statistical Analysis Plan,"October 26, 2018",11/14/2019 08:07,
NCT02183792,24/05/2019,Study Protocol and Statistical Analysis Plan,"August 9, 2017",05/24/2019 11:29,
NCT02195479,21/11/2018,Study Protocol,"February 14, 2018",11/21/2018 07:08,
NCT02195479,21/11/2018,Statistical Analysis Plan,"July 19, 2017",11/21/2018 07:08,
NCT02200614,09/10/2019,Study Protocol,"February 26, 2018",08/30/2019 05:25,
NCT02200614,09/10/2019,Statistical Analysis Plan,"September 20, 2018",08/30/2019 05:25,
NCT02204761,18/11/2018,Study Protocol and Statistical Analysis Plan,"May 21, 2015",10/07/2018 16:21,
NCT02218242,09/10/2018,Study Protocol and Statistical Analysis Plan,"November 7, 2013",06/27/2018 15:43,
NCT02221869,26/04/2019,Study Protocol,"February 23, 2017",11/23/2018 17:16,
NCT02221869,26/04/2019,Statistical Analysis Plan,"January 19, 2018",11/23/2018 17:25,
NCT02247531,20/02/2019,Study Protocol,"September 24, 2015",01/17/2019 11:28,
NCT02247531,20/02/2019,Statistical Analysis Plan,"August 17, 2017",01/17/2019 11:28,
NCT02252172,20/12/2019,Statistical Analysis Plan,"October 3, 2018",09/24/2019 08:56,
NCT02252172,20/12/2019,Study Protocol,"June 12, 2019",09/24/2019 08:56,
NCT02265341,12/07/2019,Study Protocol and Statistical Analysis Plan,"April 13, 2016",06/03/2019 08:08,
NCT02267278,15/05/2019,Study Protocol and Statistical Analysis Plan,"October 23, 2016",05/14/2019 08:50,
NCT02268175,20/09/2019,Study Protocol and Statistical Analysis Plan,"November 12, 2018",09/17/2019 17:40,
NCT02269241,02/07/2019,Study Protocol,"November 16, 2015",06/14/2019 03:49,
NCT02269241,02/07/2019,Statistical Analysis Plan,"December 14, 2017",06/14/2019 03:52,
NCT02289456,18/04/2018,Statistical Analysis Plan,"April 11, 2017",02/21/2018 15:51,
NCT02289456,18/04/2018,Study Protocol: ABI-007-NSCL-004ProtocolAm1RedactedFinal.12Jan 2015,"January 12, 2015",02/21/2018 16:03,
NCT02289456,18/04/2018,Study Protocol: ABI-007-NSCL-004.OriginalProtocolRedacted11Aug2014,"August 11, 2014",02/21/2018 16:10,
NCT02291237,24/08/2018,Study Protocol: Original,"April 1, 2014",08/24/2018 16:23,
NCT02291237,24/08/2018,Study Protocol: Amendment 1,"October 10, 2014",08/24/2018 16:27,
NCT02291237,24/08/2018,Study Protocol: Amendment 2,"February 10, 2015",08/24/2018 16:28,
NCT02291237,24/08/2018,Study Protocol: Amendment 3,"August 12, 2016",08/24/2018 16:28,
NCT02291237,24/08/2018,Statistical Analysis Plan,"May 10, 2017",08/24/2018 16:30,
NCT02302222,16/11/2018,Study Protocol,"December 20, 2016",06/20/2018 10:49,
NCT02302222,16/11/2018,Statistical Analysis Plan,"September 15, 2017",06/20/2018 11:14,
NCT02302807,05/07/2019,Study Protocol and Statistical Analysis Plan,"March 1, 2018",06/11/2019 13:59,
NCT02321111,16/09/2019,Study Protocol and Statistical Analysis Plan,"February 10, 2016",06/14/2019 11:07,
NCT02326805,06/08/2019,Study Protocol and Statistical Analysis Plan,"September 26, 2018",08/06/2019 14:51,
NCT02342548,23/03/2018,Statistical Analysis Plan,"March 29, 2017",02/02/2018 14:24,
NCT02342548,23/03/2018,Study Protocol,"October 23, 2014",02/02/2018 14:24,
NCT02360631,22/07/2019,Study Protocol and Statistical Analysis Plan,"March 15, 2017",07/22/2019 15:01,
NCT02384460,19/09/2018,Study Protocol,"March 20, 2017",09/19/2018 16:41,
NCT02384460,19/09/2018,Statistical Analysis Plan,"March 22, 2018",09/19/2018 16:41,
NCT02392351,10/09/2019,Study Protocol and Statistical Analysis Plan,"January 23, 2019",03/29/2019 13:57,
NCT02395692,14/03/2019,Study Protocol and Statistical Analysis Plan,"September 28, 2015",10/23/2018 10:36,
NCT02410577,22/02/2019,Study Protocol and Statistical Analysis Plan,"September 27, 2016",02/22/2019 11:19,
NCT02431559,23/08/2019,Study Protocol,"September 8, 2017",06/04/2019 11:23,
NCT02431559,23/08/2019,Statistical Analysis Plan,"January 8, 2019",06/04/2019 11:23,
NCT02436889,28/03/2019,Study Protocol and Statistical Analysis Plan,"April 8, 2016",02/05/2019 09:32,
NCT02453191,15/03/2019,Informed Consent Form,"May 15, 2018",03/07/2019 15:35,
NCT02453191,15/03/2019,Study Protocol and Statistical Analysis Plan,"December 22, 2017",03/07/2019 16:27,
NCT02461134,09/04/2018,Study Protocol and Statistical Analysis Plan,"July 5, 2016",03/02/2018 04:26,
NCT02462148,10/07/2018,Study Protocol and Statistical Analysis Plan,"August 7, 2015",07/10/2018 12:08,
NCT02477618,11/04/2019,Statistical Analysis Plan,"August 31, 2017",04/10/2019 15:30,
NCT02477618,11/04/2019,Study Protocol,"May 3, 2017",04/11/2019 10:14,
NCT02487277,16/12/2019,Study Protocol and Statistical Analysis Plan,"June 27, 2017",08/06/2019 17:20,
NCT02487277,16/12/2019,Informed Consent Form,"April 24, 2018",11/08/2019 13:37,
NCT02488005,19/04/2019,Study Protocol and Statistical Analysis Plan,"July 27, 2017",04/19/2019 10:45,
NCT02489500,06/07/2018,Study Protocol and Statistical Analysis Plan,"July 13, 2015",05/02/2018 18:04,
NCT02495259,20/06/2018,Study Protocol and Statistical Analysis Plan,"April 3, 2015",11/09/2017 10:20,
NCT02513745,08/08/2019,Study Protocol and Statistical Analysis Plan,"November 1, 2016",06/22/2018 10:44,
NCT02513940,02/04/2019,Study Protocol and Statistical Analysis Plan,"July 10, 2017",03/28/2019 15:57,
NCT02515669,17/04/2019,Study Protocol and Statistical Analysis Plan,"October 14, 2018",02/07/2019 05:01,
